"Time","signal strenght"
"62.921954509","-38dBm"
"62.923280222","-39dBm"
"62.925779847","-39dBm"
"62.927004590","-38dBm"
"62.928249390","-38dBm"
"62.930774427","-38dBm"
"62.932050338","-38dBm"
"62.943181091","-38dBm"
"63.045350411","-38dBm"
"65.708164619","-35dBm"
"65.810404304","-36dBm"
"65.912677966","-37dBm"
"66.522096905","-39dBm"
"66.527361154","-39dBm"
"66.543622233","-64dBm"
"69.291987971","-39dBm"
"69.394192133","-65dBm"
"70.112255091","-39dBm"
"70.213391834","-39dBm"
"72.876331874","-69dBm"
"72.978472342","-69dBm"
"73.560811261","-39dBm"
"73.563273931","-39dBm"
"73.564542819","-39dBm"
"73.584611449","-39dBm"
"73.585841250","-39dBm"
"73.590817952","-39dBm"
"73.592126086","-40dBm"
"73.595823024","-39dBm"
"73.597105078","-40dBm"
"73.598480070","-40dBm"
"73.695744892","-40dBm"
"76.357587149","-68dBm"
"76.459825936","-65dBm"
"76.562511476","-68dBm"
"77.279135321","-68dBm"
"79.941994418","-67dBm"
"80.044329486","-68dBm"
"80.658869731","-67dBm"
"80.767616222","-41dBm"
"80.862965317","-67dBm"
"83.431601923","-37dBm"
"83.525869665","-68dBm"
"83.628065819","-69dBm"
"84.242754557","-40dBm"
"84.344919316","-67dBm"
"87.007169381","-68dBm"
"87.109373627","-65dBm"
"87.211711980","-68dBm"
"87.928527259","-41dBm"
"90.591219622","-37dBm"
"90.693587234","-66dBm"
"91.307713895","-41dBm"
"94.086014675","-68dBm"
"94.175294797","-69dBm"
"94.277493845","-67dBm"
"94.892196337","-40dBm"
"95.004671686","-40dBm"
"95.064981325","-40dBm"
"96.065823358","-108dBm"
"97.657518266","-35dBm"
"97.759585228","-34dBm"
"97.862068669","-35dBm"
"98.475806062","-68dBm"
"98.577907251","-68dBm"
"99.463233482","-108dBm"
"99.464345414","-108dBm"
"99.473857724","-108dBm"
"99.626412227","-89dBm"
"99.635146015","-89dBm"
"101.240338671","-34dBm"
"101.279774803","-36dBm"
"101.292506229","-35dBm"
"101.293948681","-35dBm"
"101.343628128","-68dBm"
"101.957295901","-39dBm"
"102.060516453","-68dBm"
"102.162793204","-39dBm"
"103.059688347","-108dBm"
"103.097658067","-105dBm"
"104.722821128","-36dBm"
"104.825161230","-68dBm"
"104.927453047","-69dBm"
"105.542612187","-68dBm"
"108.306839649","-36dBm"
"108.409054294","-69dBm"
"108.511434084","-68dBm"
"109.228356454","-69dBm"
"110.252423889","-90dBm"
"111.892305999","-37dBm"
"111.893457311","-69dBm"
"111.952685412","-36dBm"
"111.992519164","-69dBm"
"112.607148293","-40dBm"
"112.709330679","-40dBm"
"115.474093470","-66dBm"
"115.576300675","-69dBm"
"116.197072805","-68dBm"
"116.395654184","-67dBm"
"118.955736364","-36dBm"
"119.057969497","-68dBm"
"119.161193853","-68dBm"
"119.877181616","-68dBm"
"122.539797952","-68dBm"
"122.642015328","-68dBm"
"126.123698238","-34dBm"
"126.226039984","-68dBm"
"126.943092791","-68dBm"
